area_code,area_name,welsh_speakers_percent,population_count,pop_density_persqkm,wimd_2019,over_65_count
W01000978,Bridgend 004B,9.8,1783.0,220.5127570896768,527.0,308.0
W01000915,Neath Port Talbot 010D,11.1,1270.0,4581.529581529581,930.0,240.0
W01000994,Bridgend 001D,11.6,1432.0,143.97603080604458,232.0,264.0
W01000914,Neath Port Talbot 010C,10.3,1659.0,2530.5064063453324,212.0,292.0
W01000995,Bridgend 001E,10.6,1421.0,714.2857142857142,632.0,321.0
W01000996,Bridgend 008A,8.1,1533.0,205.0616656411354,816.0,324.0
W01000917,Neath Port Talbot 010F,12.3,4263.0,322.956992098425,1305.0,528.0
W01000993,Bridgend 001C,9.2,1500.0,4878.048780487805,194.0,269.0
W01000912,Neath Port Talbot 010A,12.3,1103.0,3529.6,621.0,253.0
W01000556,Pembrokeshire 008B,16.2,1171.0,46.662867754005795,1258.0,385.0
W01000848,Swansea 001D,22.5,1200.0,2386.634844868735,374.0,200.0
W01000823,Swansea 031A,9.8,1740.0,2439.3663255292304,1905.0,626.0
W01000347,Wrexham 006A,14.2,2968.0,462.41333644932615,1514.0,287.0
W01001915,Rhondda Cynon Taf 027F,21.3,1756.0,3544.6104158255953,1872.0,221.0
W01001912,Newport 020E,8.4,1391.0,86.55395777461126,1131.0,379.0
W01001914,Rhondda Cynon Taf 023F,14.5,1852.0,399.53402079647924,1723.0,247.0
W01001917,Rhondda Cynon Taf 023G,8.0,1585.0,1823.0963883137797,920.0,300.0
W01001916,Rhondda Cynon Taf 027G,22.7,1590.0,3025.689819219791,1907.0,164.0
W01001913,Newport 020F,9.2,1632.0,234.70869946644038,1621.0,138.0
W01001196,Rhondda Cynon Taf 027B,20.4,1504.0,1721.2176699473566,1736.0,266.0
W01001114,The Vale of Glamorgan 008A,12.0,1547.0,1454.630935590033,1899.0,503.0
W01001197,Rhondda Cynon Taf 027C,21.2,1210.0,230.0861396870068,1879.0,303.0
W01001117,The Vale of Glamorgan 014B,9.2,1360.0,665.3294848588622,1553.0,396.0
W01001116,The Vale of Glamorgan 005A,12.4,1998.0,3793.4307955192703,1857.0,689.0
W01001195,Rhondda Cynon Taf 030C,15.0,1514.0,242.22449763215155,1139.0,298.0
W01001115,The Vale of Glamorgan 008B,10.1,2223.0,1245.1688791799697,1715.0,450.0
W01000236,Denbighshire 006A,10.8,1948.0,3823.356231599607,57.0,257.0
W01001753,Cardiff 031C,10.2,1581.0,6038.96103896104,151.0,202.0
W01000856,Swansea 022D,9.2,1766.0,3691.4715719063543,382.0,415.0
W01000081,Gwynedd 005B,74.7,2097.0,45.96809196248899,1260.0,430.0
W01001590,Monmouthshire 009D,8.0,2210.0,58.910711620071226,1608.0,618.0
W01001510,Torfaen 005A,10.0,1580.0,345.0987244452211,1175.0,384.0
W01001591,Monmouthshire 011E,14.2,1579.0,580.493364214551,1804.0,213.0
W01001592,Monmouthshire 008D,11.8,1695.0,4295.4891028890015,450.0,216.0
W01001513,Torfaen 005D,9.2,1486.0,246.8479542849549,1748.0,398.0
W01001511,Torfaen 005B,7.9,1626.0,3011.6688275606593,1081.0,380.0
W01000538,Ceredigion 005C,57.7,1489.0,24.959853023511545,1003.0,429.0
W01000539,Ceredigion 005D,50.0,1194.0,25.146424216385615,767.0,373.0
W01001236,Rhondda Cynon Taf 021G,17.0,1647.0,3514.72471190781,1297.0,356.0
W01000259,Flintshire 017A,9.6,1595.0,605.0834597875569,921.0,395.0
W01000252,Flintshire 010A,7.7,1658.0,603.282028890587,1498.0,559.0
W01001029,Bridgend 019A,9.1,1827.0,537.8433277399982,1603.0,677.0
W01000126,Conwy 009A,22.9,1629.0,1933.072267710929,1466.0,318.0
W01000127,Conwy 009B,18.6,1211.0,2284.9056603773583,190.0,217.0
W01000124,Conwy 012A,41.9,2073.0,27.341287322242064,1251.0,607.0
W01000125,Conwy 013B,33.3,1385.0,272.75591791720825,1293.0,415.0
W01000754,Swansea 002E,20.5,1556.0,2096.7524592372997,766.0,297.0
W01001890,Cardiff 021D,10.4,1746.0,7097.560975609756,1681.0,307.0
W01001363,Caerphilly 012A,8.6,1814.0,1714.2317142317142,619.0,236.0
W01001153,Rhondda Cynon Taf 002C,10.9,1565.0,3292.6572690932044,432.0,297.0
W01001863,Cardiff 022A,8.8,1571.0,3673.99438727783,829.0,319.0
W01000248,Denbighshire 008D,27.8,1690.0,37.6058638445209,1243.0,445.0
W01000249,Flintshire 014A,16.7,1196.0,2521.610794855577,1862.0,296.0
W01000513,Ceredigion 002B,26.6,2253.0,7575.655682582381,784.0,128.0
W01001938,Swansea 025E,6.7,1431.0,4438.585607940447,1105.0,165.0
W01000593,Pembrokeshire 010C,9.3,2876.0,831.2619226544887,794.0,696.0
W01000512,Ceredigion 002A,36.5,1396.0,2505.3840631730077,1546.0,230.0
W01001729,Cardiff 014C,13.3,2169.0,206.8827378340741,1717.0,361.0
W01000642,Carmarthenshire 008B,41.4,1766.0,341.9498499370704,1406.0,532.0
W01000591,Pembrokeshire 012C,10.5,1735.0,394.57824475222304,702.0,275.0
W01000510,Ceredigion 009D,55.8,1167.0,568.9352574102963,370.0,318.0
W01001551,Monmouthshire 010C,11.7,1159.0,4961.472602739726,797.0,225.0
W01001548,Monmouthshire 001B,10.5,2182.0,18.45213480713629,1231.0,541.0
W01000646,Carmarthenshire 003A,48.8,2223.0,47.71307763301925,758.0,643.0
W01000896,Neath Port Talbot 013C,11.4,1621.0,1193.9309125727332,25.0,201.0
W01000817,Swansea 009A,8.9,1951.0,2892.512972572276,37.0,261.0
W01001741,Cardiff 039E,9.6,1770.0,7655.7093425605535,14.0,140.0
W01001720,Cardiff 028C,10.4,2162.0,16182.634730538923,866.0,57.0
W01001721,Cardiff 032A,8.5,2922.0,9468.567725210629,911.0,118.0
W01001725,Cardiff 032D,12.4,2280.0,22243.90243902439,886.0,33.0
W01001931,Wrexham 012G,9.0,1513.0,4223.897264098269,163.0,206.0
W01001722,Cardiff 028D,10.4,1807.0,20280.583613916948,1184.0,50.0
W01001930,Wrexham 019F,31.2,2089.0,18.41555687004294,1074.0,530.0
W01001933,Gwynedd 017F,42.6,2148.0,13.294942227657936,1326.0,750.0
W01000083,Gwynedd 015D,79.2,1379.0,4.994355545237671,1162.0,282.0
W01001629,Newport 017A,7.0,1405.0,3070.367132867133,1124.0,403.0
W01001072,The Vale of Glamorgan 009E,12.2,2879.0,2889.401846647933,1770.0,347.0
W01001073,The Vale of Glamorgan 015E,8.6,2195.0,1097.3902609739025,216.0,319.0
W01001077,The Vale of Glamorgan 004C,8.3,1380.0,2017.5438596491226,1202.0,395.0
W01001075,The Vale of Glamorgan 004A,12.9,1175.0,5454.967502321263,1759.0,221.0
W01001198,Rhondda Cynon Taf 027D,13.4,1582.0,3177.344848363125,1712.0,315.0
W01001076,The Vale of Glamorgan 004B,11.5,1500.0,4823.15112540193,1189.0,211.0
W01001199,Rhondda Cynon Taf 027E,14.6,1619.0,493.28174034916674,1670.0,319.0
W01001119,The Vale of Glamorgan 003B,11.4,1922.0,58.16223086350637,1503.0,366.0
W01001070,The Vale of Glamorgan 009C,11.3,1155.0,9277.10843373494,266.0,117.0
W01001071,The Vale of Glamorgan 009D,9.3,1571.0,1334.6359697561804,548.0,281.0
W01000948,Neath Port Talbot 004D,31.3,1885.0,1530.6536743808363,761.0,419.0
W01000949,Neath Port Talbot 018A,10.5,1357.0,466.3711035501941,979.0,288.0
W01000594,Pembrokeshire 012E,9.1,2312.0,3165.3888280394303,310.0,431.0
W01000595,Pembrokeshire 007C,21.8,2109.0,2389.801699716714,1186.0,597.0
W01000517,Ceredigion 002D,27.3,1306.0,8007.3574494175355,1014.0,125.0
W01000596,Pembrokeshire 007D,17.2,1612.0,63.62563497357483,1523.0,421.0
W01000516,Ceredigion 003B,35.8,1701.0,2342.3299366565684,594.0,273.0
W01000515,Ceredigion 003A,37.2,1316.0,1123.5379492871168,533.0,235.0
W01001549,Monmouthshire 007A,9.6,1450.0,26.01106815796791,1499.0,402.0
W01001598,Monmouthshire 010F,10.3,1706.0,4774.699132381753,656.0,358.0
W01001519,Torfaen 007A,9.0,1333.0,5041.60363086233,93.0,193.0
W01001599,Monmouthshire 004F,10.0,2163.0,204.97123958797275,986.0,637.0
W01000224,Denbighshire 009C,18.2,1425.0,1066.5369358580945,1329.0,381.0
W01000227,Denbighshire 004B,13.3,1631.0,4784.394250513346,973.0,539.0
W01000226,Denbighshire 004A,11.7,1487.0,1746.5351186281418,351.0,463.0
W01000225,Denbighshire 009D,22.0,1502.0,852.8760433819771,1210.0,385.0
W01000851,Swansea 021C,7.0,1612.0,1176.7282283378347,811.0,257.0
W01001020,Bridgend 002E,10.6,1425.0,2300.984983045374,427.0,234.0
W01000757,Swansea 017C,10.1,1508.0,1494.8453608247423,775.0,456.0
W01001364,Caerphilly 012B,9.1,1859.0,4663.823381836427,123.0,259.0
W01001454,Blaenau Gwent 008E,6.4,1372.0,161.80771770921788,387.0,247.0
W01001457,Blaenau Gwent 004D,6.3,1731.0,1703.9078649473372,86.0,280.0
W01001456,Blaenau Gwent 004C,6.1,1341.0,1467.8196147110334,365.0,298.0
W01001154,Rhondda Cynon Taf 003D,10.8,1464.0,139.3144662466932,451.0,291.0
W01001455,Blaenau Gwent 008F,7.8,1791.0,5539.746365604702,520.0,378.0
W01001865,Cardiff 022C,10.0,1294.0,764.2785423188234,1373.0,245.0
W01001231,Rhondda Cynon Taf 017D,12.5,1536.0,2392.8960897336033,415.0,233.0
W01001230,Rhondda Cynon Taf 017C,14.2,1599.0,2775.07809788268,1280.0,387.0
W01001233,Rhondda Cynon Taf 001F,16.6,1768.0,23.830769189295566,707.0,409.0
W01001837,Cardiff 030C,10.7,1592.0,16113.360323886638,703.0,110.0
W01001836,Cardiff 030B,12.7,1545.0,5492.356914326342,1140.0,70.0
W01001835,Cardiff 033F,7.5,1790.0,6829.454406714995,89.0,256.0
W01001834,Cardiff 033E,8.6,1609.0,13134.69387755102,531.0,125.0
W01000969,Neath Port Talbot 009D,13.6,1248.0,180.21660649819495,1672.0,276.0
W01000327,Flintshire 018C,11.1,2312.0,399.4471319972357,1773.0,431.0
W01001567,Monmouthshire 005B,7.6,1030.0,29.555236728837876,828.0,352.0
W01001895,Cardiff 010D,10.8,1691.0,1243.108137910755,345.0,374.0
W01001002,Bridgend 010D,9.6,2570.0,3263.4920634920636,272.0,292.0
W01000140,Conwy 010B,22.5,1611.0,169.23691066476175,647.0,397.0
W01000141,Conwy 010C,21.9,1608.0,3391.6895169795403,1598.0,764.0
W01000820,Swansea 009D,11.3,1432.0,3533.185294843326,1021.0,336.0
W01000343,Wrexham 007A,10.5,1009.0,3633.417356859921,1877.0,370.0
W01000219,Denbighshire 001B,15.2,2638.0,4261.712439418417,836.0,553.0
W01000298,Flintshire 001B,15.9,1509.0,287.7245166456927,475.0,405.0
W01000218,Denbighshire 001A,12.7,1534.0,3223.3662534145824,592.0,418.0
W01000237,Denbighshire 006B,14.6,1845.0,2002.8224055579678,19.0,195.0
W01001750,Cardiff 031A,8.0,1662.0,3626.4455596770676,255.0,380.0
W01000089,Gwynedd 011D,77.0,2145.0,35.70132719059682,1102.0,540.0
W01001907,Powys 001G,29.5,1386.0,11.255764925054958,1064.0,356.0
W01001396,Caerphilly 023D,13.6,1626.0,3808.854532677442,242.0,278.0
W01000600,Pembrokeshire 013A,9.2,1662.0,4744.504710248359,148.0,346.0
W01000755,Swansea 017A,8.4,2158.0,3284.627092846271,861.0,384.0
W01001369,Caerphilly 012D,10.3,2213.0,294.2232267499834,1101.0,515.0
W01001159,Rhondda Cynon Taf 028C,16.9,1697.0,2135.934550031466,1753.0,137.0
W01001470,Blaenau Gwent 001D,8.0,1432.0,338.15056201001227,1103.0,400.0
W01000859,Swansea 027B,12.9,1411.0,1619.9770378874857,1729.0,530.0
W01000858,Swansea 027A,11.8,1626.0,4816.350710900475,1784.0,283.0
W01001831,Cardiff 030A,10.5,1463.0,12181.515403830143,812.0,102.0
W01001830,Cardiff 033B,8.9,1578.0,16151.484135107472,368.0,73.0
W01000482,Powys 008C,16.7,1964.0,241.0022946756163,1315.0,524.0
W01000403,Wrexham 018C,6.6,1350.0,45.79158384608601,1465.0,331.0
W01000481,Powys 008B,14.9,2165.0,307.3275984441984,1470.0,598.0
W01001797,Cardiff 005C,10.0,1406.0,3521.1620335587277,1601.0,343.0
W01000400,Wrexham 005C,9.7,1890.0,1635.514018691589,1033.0,273.0
W01001717,Cardiff 035D,20.8,1570.0,11578.171091445427,879.0,226.0
W01001716,Cardiff 035C,18.2,1309.0,5786.914235190097,1345.0,223.0
W01000939,Neath Port Talbot 008D,9.1,1202.0,2534.7954449599324,49.0,345.0
W01000938,Neath Port Talbot 008C,12.3,1319.0,3678.1929726715007,1416.0,445.0
W01000749,Swansea 026A,7.6,1984.0,9821.782178217822,660.0,493.0
W01001278,Rhondda Cynon Taf 028E,13.1,1173.0,4230.0757302560405,668.0,160.0
W01001698,Cardiff 036E,9.0,2116.0,11749.028317601333,173.0,121.0
W01000723,Carmarthenshire 012E,41.0,1377.0,74.14187643020594,787.0,385.0
W01001619,Newport 003C,8.6,1355.0,4420.880913539968,77.0,212.0
W01000722,Carmarthenshire 012D,56.8,1315.0,37.93845603466681,1445.0,490.0
W01000725,Carmarthenshire 011D,54.7,2301.0,442.03246566131975,955.0,668.0
W01001215,Rhondda Cynon Taf 011C,9.4,1049.0,690.6768501448512,141.0,194.0
W01001214,Rhondda Cynon Taf 011B,14.4,1269.0,372.512182234486,1451.0,328.0
W01001294,Merthyr Tydfil 003B,10.6,1712.0,1038.267936199891,1746.0,440.0
W01001217,Rhondda Cynon Taf 018A,8.8,1144.0,1959.9109131403118,262.0,170.0
W01001295,Merthyr Tydfil 002A,6.6,1567.0,1628.7288223677374,127.0,289.0
W01001216,Rhondda Cynon Taf 011D,11.1,1539.0,2338.5503722838475,493.0,303.0
W01001296,Merthyr Tydfil 002B,7.9,1600.0,241.8233480442537,935.0,344.0
W01001293,Merthyr Tydfil 004B,9.6,1806.0,1065.8011212747124,567.0,377.0
W01000892,Neath Port Talbot 015D,9.3,1910.0,453.53089233983945,1456.0,492.0
W01000812,Swansea 008C,10.1,1398.0,2705.1083591331267,154.0,217.0
W01000893,Neath Port Talbot 003A,14.8,2022.0,135.7374936226202,559.0,422.0
W01000328,Flintshire 011C,9.0,2114.0,517.2751296858178,441.0,309.0
W01001252,Rhondda Cynon Taf 024D,10.5,1505.0,1930.477167778348,1641.0,295.0
W01001686,Newport 014C,10.5,1318.0,2787.648054145516,808.0,231.0
W01000193,Denbighshire 015A,49.7,1281.0,84.7508088045571,700.0,256.0
W01001880,Cardiff 013B,9.4,1676.0,8092.708836310961,61.0,89.0
W01001447,Blaenau Gwent 002B,8.8,1570.0,2842.6579757378236,282.0,252.0
W01001881,Cardiff 013C,6.3,1521.0,6105.981533520675,165.0,261.0
W01001800,Cardiff 005D,9.5,1537.0,4043.672717705867,605.0,317.0
W01001446,Blaenau Gwent 002A,8.9,1348.0,305.23288725856486,942.0,343.0
W01001444,Blaenau Gwent 005B,9.1,1983.0,590.0029753049687,495.0,364.0
W01001784,Cardiff 026F,9.9,1286.0,5005.8388478007,1676.0,313.0
W01001785,Cardiff 023A,11.2,1191.0,5408.719346049046,189.0,199.0
W01001705,Cardiff 045C,9.0,1916.0,3298.3301773110684,234.0,214.0
W01001704,Cardiff 041A,8.1,1740.0,5607.476635514018,27.0,190.0
W01001707,Cardiff 041C,9.1,2128.0,3389.0746934225194,116.0,279.0
W01000733,Carmarthenshire 026E,22.9,1305.0,4829.755736491488,17.0,205.0
W01001702,Cardiff 045A,9.3,1860.0,4387.827317763624,564.0,227.0
W01000976,Bridgend 003A,7.7,1140.0,109.26761940362884,346.0,193.0
W01000815,Swansea 003E,19.9,1541.0,901.0642030171908,1570.0,398.0
W01000894,Neath Port Talbot 013A,9.1,1433.0,394.4615723408941,708.0,359.0
W01000814,Swansea 008E,9.7,1574.0,3767.3528003829583,205.0,244.0
W01000813,Swansea 008D,13.5,1521.0,2997.635001970831,1250.0,315.0
W01001728,Cardiff 014B,23.4,1457.0,1778.7815895495057,1896.0,345.0
W01000592,Pembrokeshire 012D,8.9,1336.0,2477.744807121662,254.0,205.0
W01001939,Cardiff 032F,7.1,1306.0,892.2593427614948,833.0,37.0
W01001520,Torfaen 007B,11.4,1778.0,1413.4668892598775,975.0,336.0
W01001625,Newport 001C,8.7,1172.0,148.95212434706352,1331.0,310.0
W01000095,Gwynedd 012C,76.1,1415.0,276.7996870109546,1481.0,387.0
W01001640,Newport 004B,6.9,1142.0,73.09595283966897,1595.0,384.0
W01001641,Newport 004C,10.6,1413.0,118.24465681433999,1660.0,389.0
W01000860,Swansea 027C,14.1,1530.0,1007.506914263137,1881.0,471.0
W01000861,Swansea 027D,9.8,1893.0,1584.232990208386,1754.0,302.0
W01000826,Swansea 031D,11.2,1331.0,1064.7148228141748,1760.0,425.0
W01001608,Newport 008B,10.5,1518.0,5396.373977959474,1426.0,282.0
W01001925,Carmarthenshire 023F,32.9,2295.0,181.7490674966145,908.0,600.0
W01000130,Conwy 012C,27.5,1848.0,2083.897158322057,1688.0,522.0
W01000192,Denbighshire 016A,45.4,1064.0,19.559039254109422,953.0,294.0
W01000084,Gwynedd 014D,63.4,1207.0,43.41945277819746,1378.0,364.0
W01001628,Newport 001F,8.0,1059.0,2455.3674936239277,556.0,271.0
W01001652,Newport 002B,8.1,1922.0,3527.2527069187004,79.0,305.0
W01001655,Newport 002E,7.9,1563.0,3571.7550274223036,1666.0,415.0
W01001654,Newport 002D,8.5,1640.0,5499.664654594231,1528.0,339.0
W01000079,Gwynedd 013C,50.8,1015.0,14.85560063461955,1018.0,389.0
W01000683,Carmarthenshire 005C,44.6,1068.0,9.271090863635102,648.0,303.0
W01001810,Cardiff 017B,7.6,1705.0,6141.93083573487,218.0,217.0
W01001366,Caerphilly 019A,11.6,1705.0,454.5818113952062,1138.0,363.0
W01001156,Rhondda Cynon Taf 003E,13.4,1418.0,3451.8013631937683,1886.0,203.0
W01000798,Swansea 010C,11.5,1411.0,3338.854708944629,1091.0,433.0
W01000799,Swansea 010D,10.6,2016.0,3447.9220112878397,386.0,172.0
W01000719,Carmarthenshire 010E,65.8,1453.0,47.48893667923887,835.0,352.0
W01001867,Cardiff 016B,8.2,1468.0,4401.799100449774,103.0,177.0
W01001580,Monmouthshire 002E,10.5,1815.0,3538.7015012673032,1071.0,510.0
W01000587,Pembrokeshire 010A,7.5,2097.0,3123.7896618501413,734.0,533.0
W01000589,Pembrokeshire 012A,8.7,1163.0,4672.559260747288,684.0,217.0
W01000578,Pembrokeshire 014B,10.2,1614.0,66.38970013574102,1228.0,537.0
W01000571,Pembrokeshire 006A,13.7,2314.0,1988.826815642458,960.0,624.0
W01000570,Pembrokeshire 005C,14.7,1580.0,5571.227080394922,71.0,105.0
W01000573,Pembrokeshire 006B,13.5,2530.0,1270.1440835383303,1435.0,547.0
W01000638,Carmarthenshire 007B,30.4,1175.0,4505.36809815951,369.0,128.0
W01000579,Pembrokeshire 003A,37.8,2486.0,42.209065610817476,1185.0,656.0
W01000631,Carmarthenshire 024D,15.6,1806.0,3856.5022421524664,84.0,320.0
W01000015,Isle of Anglesey 008C,70.5,1506.0,847.1620633402711,1704.0,482.0
W01000643,Carmarthenshire 006A,31.6,1718.0,2735.668789808917,971.0,251.0
W01000454,Powys 013A,11.4,1275.0,1256.0338882868682,378.0,363.0
W01000091,Gwynedd 001D,48.1,1223.0,2959.8257502420133,167.0,144.0
W01000011,Isle of Anglesey 008B,47.4,1100.0,1114.4883485309017,1377.0,309.0
W01001826,Cardiff 024B,12.0,1376.0,3526.396719630958,1701.0,366.0
W01001827,Cardiff 024C,14.8,1628.0,3679.0960451977403,1811.0,381.0
W01000455,Powys 013B,14.1,2187.0,619.4063668290473,769.0,460.0
W01001320,Merthyr Tydfil 007C,10.0,1403.0,1264.1917462605873,777.0,301.0
W01001322,Merthyr Tydfil 007E,11.1,1603.0,2562.7498001598724,552.0,368.0
W01001325,Caerphilly 003A,10.7,1778.0,899.8431094691027,349.0,282.0
W01001324,Merthyr Tydfil 003E,10.7,2109.0,554.4747081712062,1051.0,507.0
W01001327,Caerphilly 014A,11.5,2426.0,177.26532073624296,1032.0,356.0
W01001326,Caerphilly 003B,10.4,2250.0,1586.1825872400425,177.0,363.0
W01001079,The Vale of Glamorgan 012E,10.5,1584.0,10386.88524590164,388.0,203.0
W01001078,The Vale of Glamorgan 004D,11.8,1288.0,6234.269119070667,1671.0,298.0
W01001328,Caerphilly 014B,12.0,1551.0,661.943579019248,718.0,275.0
W01001321,Merthyr Tydfil 007D,11.8,1546.0,310.585210036764,585.0,261.0
W01000262,Flintshire 017C,10.4,1541.0,3859.253693964438,627.0,195.0
W01000265,Flintshire 012B,11.4,1540.0,556.6399190341936,1520.0,436.0
W01000264,Flintshire 012A,11.7,1861.0,2446.1093585699264,1693.0,274.0
W01000267,Flintshire 017F,10.4,2053.0,1800.5613050342047,1696.0,383.0
W01000263,Flintshire 017D,8.4,1418.0,2358.6161011310714,470.0,250.0
W01000623,Pembrokeshire 004D,23.9,2005.0,28.184615557626643,1314.0,532.0
W01000622,Pembrokeshire 008E,13.5,1447.0,34.28991208322472,1414.0,416.0
W01000625,Carmarthenshire 013A,48.6,1180.0,1379.6328773529754,384.0,229.0
W01001473,Blaenau Gwent 003B,8.3,1399.0,3287.1240601503755,53.0,279.0
W01001472,Blaenau Gwent 003A,9.7,1356.0,1142.6645318951714,1089.0,326.0
W01001475,Blaenau Gwent 003D,7.9,1195.0,1336.240635133624,799.0,208.0
W01001474,Blaenau Gwent 003C,8.5,1456.0,103.847196268348,437.0,358.0
W01001832,Cardiff 033C,7.5,1850.0,14296.7542503864,514.0,41.0
W01001833,Cardiff 033D,9.9,1520.0,8636.363636363636,622.0,177.0
W01001451,Blaenau Gwent 007B,8.8,1422.0,278.7360827975537,312.0,268.0
W01000465,Powys 018E,11.3,1039.0,21.001524075953153,1605.0,371.0
W01000847,Swansea 001C,32.9,1296.0,123.97049961259218,964.0,334.0
W01000169,Conwy 001D,15.9,1991.0,4194.227933431641,521.0,533.0
W01000168,Conwy 002B,20.9,1840.0,2378.182758175003,590.0,372.0
W01000163,Conwy 009E,20.4,1394.0,452.18632412092904,193.0,199.0
W01000162,Conwy 014C,63.0,1983.0,15.719531220273202,1001.0,419.0
W01000165,Conwy 006C,30.8,2017.0,2544.4682729910432,1830.0,657.0
W01000164,Conwy 009F,21.7,1424.0,550.7851783089657,1328.0,206.0
W01000167,Conwy 011C,22.5,2015.0,717.3882084876104,615.0,379.0
W01000166,Conwy 006D,28.7,2671.0,1651.9265260684024,1084.0,499.0
W01000057,Gwynedd 016C,63.2,1396.0,7.124506362551635,889.0,433.0
W01000056,Gwynedd 009A,78.2,1907.0,73.25599262446221,558.0,331.0
W01001499,Torfaen 011C,9.1,1223.0,3357.1232500686247,1306.0,192.0
W01001239,Rhondda Cynon Taf 026B,12.7,1383.0,2585.530005608525,145.0,257.0
W01001238,Rhondda Cynon Taf 022C,14.0,1694.0,578.1372649397632,26.0,215.0
W01001264,Rhondda Cynon Taf 022F,10.0,2065.0,1201.6293279022404,937.0,113.0
W01001267,Rhondda Cynon Taf 007C,15.1,1440.0,105.74550581600282,248.0,267.0
W01000221,Denbighshire 003B,11.9,1314.0,4671.169569854248,646.0,374.0
W01000228,Denbighshire 004C,14.4,1492.0,2930.0864100549884,133.0,558.0
W01001266,Rhondda Cynon Taf 007B,13.0,1349.0,268.17486034630144,114.0,299.0
W01000232,Denbighshire 017B,17.0,1606.0,4421.80616740088,1152.0,339.0
W01001265,Rhondda Cynon Taf 007A,17.8,1548.0,4489.5591647331785,487.0,309.0
W01001756,Cardiff 025B,7.6,4550.0,6871.035940803383,1019.0,201.0
W01000923,Neath Port Talbot 007D,12.6,1435.0,274.63589213603564,1182.0,386.0
W01000922,Neath Port Talbot 007C,10.3,1588.0,951.2399664550138,422.0,310.0
W01000925,Neath Port Talbot 003B,16.3,1577.0,82.09009609278212,331.0,312.0
W01000924,Neath Port Talbot 011C,6.2,1034.0,51.885490628998674,338.0,223.0
W01000927,Neath Port Talbot 020B,30.1,2100.0,683.8163464669489,773.0,302.0
W01000926,Neath Port Talbot 003C,24.5,1744.0,258.72683845891373,978.0,512.0
W01000413,Wrexham 010C,8.6,1389.0,5188.6440044826295,9.0,105.0
W01000493,Powys 017E,13.0,1479.0,307.52276791283737,1687.0,368.0
W01000412,Wrexham 015D,30.6,1591.0,155.3331706126434,893.0,315.0
W01000415,Wrexham 007C,9.6,1373.0,2820.4601479046837,1535.0,428.0
W01000494,Powys 015E,11.8,1664.0,30.084975592117157,1341.0,444.0
W01000492,Powys 017D,12.9,1580.0,2071.316203460933,1063.0,447.0
W01000374,Wrexham 003A,12.4,1397.0,2416.9550173010384,600.0,319.0
W01000377,Wrexham 004A,11.5,1550.0,852.5383642263902,1421.0,293.0
W01000376,Wrexham 003C,9.6,1357.0,895.2368386330651,1542.0,319.0
W01000098,Gwynedd 006C,87.4,2547.0,2523.031203566122,155.0,315.0
W01000019,Isle of Anglesey 005C,43.9,1438.0,145.9616926684193,1233.0,560.0
W01000099,Gwynedd 005C,70.6,1756.0,127.34511541557583,1349.0,327.0
W01000018,Isle of Anglesey 001C,52.4,1228.0,89.46264133348875,1145.0,372.0
W01000090,Gwynedd 002D,51.9,1427.0,2234.2257710975423,300.0,188.0
W01001851,Cardiff 012D,12.5,1495.0,2594.5852134675465,1703.0,443.0
W01000372,Wrexham 008C,11.2,1350.0,1563.9481000926785,430.0,270.0
W01000375,Wrexham 003B,11.2,2196.0,1162.519851773425,1583.0,202.0
W01001850,Cardiff 012C,14.5,1945.0,4086.134453781512,1860.0,558.0
W01000360,Wrexham 019D,10.7,1275.0,2234.8816827344435,574.0,260.0
W01000153,Conwy 009D,20.5,1610.0,315.81012161632015,1277.0,475.0
W01001166,Rhondda Cynon Taf 016A,7.3,1270.0,325.90007441812725,191.0,259.0
W01000202,Denbighshire 015B,53.7,1635.0,22.19700075754902,1334.0,364.0
W01000283,Flintshire 008E,9.1,2322.0,564.7573878146662,1294.0,398.0
W01001942,Cardiff 049B,9.8,1664.0,5333.333333333333,301.0,195.0
W01000284,Flintshire 013C,11.4,1753.0,2065.5119594674206,1852.0,310.0
W01000205,Denbighshire 016B,59.2,1180.0,12.765492493782231,1192.0,319.0
W01001944,Cardiff 048C,11.1,1425.0,7816.785518376302,1707.0,47.0
W01000204,Denbighshire 013B,33.8,1466.0,51.671025454853066,1607.0,439.0
W01001945,Cardiff 048D,10.6,2342.0,7253.019510684423,1647.0,58.0
W01001946,Cardiff 049C,7.7,1429.0,6234.729493891798,414.0,134.0
W01001947,Cardiff 048E,11.0,2221.0,1955.7942937654104,1648.0,73.0
W01000203,Denbighshire 013A,24.1,2487.0,29.113563970823222,1508.0,645.0
W01001943,Cardiff 048B,11.3,1664.0,1295.1432129514321,1221.0,88.0
W01001379,Caerphilly 013C,12.7,1586.0,1387.9408418657565,1390.0,337.0
W01001371,Caerphilly 022A,11.4,1689.0,2043.062779726624,237.0,262.0
W01001378,Caerphilly 013B,11.3,1493.0,770.938758649179,544.0,427.0
W01001310,Merthyr Tydfil 002E,7.9,1627.0,3647.982062780269,1012.0,333.0
W01001174,Rhondda Cynon Taf 020C,7.1,1472.0,1567.9590967192162,83.0,264.0
W01000449,Powys 011C,8.5,1541.0,130.21911626767167,1417.0,441.0
W01000607,Pembrokeshire 015C,10.3,2331.0,1495.860874029391,399.0,479.0
W01000433,Powys 006A,25.9,2270.0,25.024500860423917,1094.0,639.0
W01000432,Powys 014B,15.3,1153.0,568.1482211491082,1626.0,360.0
