LSOA11CD,LSOA11NM,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+
W01001412,Caerphilly 017B,19,16,29,27,22,20,23,25,28,18,7,21,12,12,13,14,15,10,6,9,8,8,5,10,2,11
W01000345,Wrexham 018A,32,22,27,33,35,37,34,29,33,28,21,26,17,14,18,18,11,9,8,3,3,6,7,1,4,21
W01000239,Denbighshire 004D,13,19,14,19,16,15,17,9,15,8,7,11,11,6,9,4,6,5,5,3,4,7,2,8,2,13
W01001246,Rhondda Cynon Taf 025D,17,21,21,17,26,26,29,28,21,19,23,27,20,21,24,16,14,16,10,19,7,8,7,5,5,19
W01000080,Gwynedd 014C,22,24,22,32,27,29,42,33,30,33,27,20,23,19,16,16,16,16,13,20,15,7,9,16,14,61
W01001397,Caerphilly 019E,20,24,11,20,13,17,18,16,16,9,8,9,10,9,18,12,6,8,4,4,3,5,4,4,1,2
W01001361,Caerphilly 002B,11,7,9,14,10,15,17,11,8,9,8,12,17,9,7,7,5,3,2,5,5,7,3,1,4,3
W01001151,Rhondda Cynon Taf 003C,15,28,17,24,25,28,38,18,25,21,35,23,14,17,21,23,13,20,14,11,11,6,5,7,6,35
W01000349,Wrexham 011A,14,14,10,12,15,19,11,11,13,15,15,9,18,11,12,11,6,5,5,7,5,7,12,5,2,8
W01001650,Newport 004E,16,9,9,11,12,6,16,14,10,16,6,6,11,9,12,4,8,2,3,7,2,2,1,0,2,6
W01001653,Newport 002C,23,21,18,14,30,26,33,20,23,21,26,17,21,19,23,15,11,15,7,12,9,6,5,3,1,8
W01001823,Cardiff 029B,16,17,8,9,10,15,10,6,8,13,7,4,7,2,4,5,5,2,6,2,7,5,3,2,1,5
W01001822,Cardiff 029A,25,26,17,28,27,16,26,16,16,18,23,15,13,13,7,9,8,10,6,11,11,4,2,3,3,14
W01001824,Cardiff 029C,12,9,3,9,5,7,9,11,4,3,16,7,4,10,10,8,10,7,15,4,4,6,3,4,6,28
W01001825,Cardiff 029D,22,11,8,15,14,7,10,7,9,2,10,3,8,7,5,8,6,5,7,3,6,3,4,2,2,10
W01001820,Cardiff 006A,20,18,12,12,20,16,14,12,11,8,12,8,12,9,11,6,5,1,6,6,4,3,4,3,1,3
W01000234,Denbighshire 017G,14,23,13,11,13,16,12,12,8,6,8,13,14,8,6,6,10,4,3,3,3,4,6,5,3,5
W01000460,Powys 006B,22,29,29,20,21,32,20,21,29,23,24,21,12,17,18,9,13,8,9,3,6,7,6,1,8,17
W01001775,Cardiff 021B,14,14,17,15,16,16,23,11,7,9,9,10,11,9,7,7,11,6,4,7,2,7,6,6,3,13
W01000667,Carmarthenshire 023C,20,16,17,23,13,17,15,12,17,15,17,16,11,12,13,12,11,15,7,10,12,5,8,8,6,14
W01000666,Carmarthenshire 017B,17,19,17,17,22,25,21,10,11,15,14,11,12,11,11,6,10,6,7,5,5,11,9,3,3,18
W01000367,Wrexham 014B,14,14,14,15,11,11,16,5,4,9,7,6,5,5,6,2,3,6,3,6,7,1,3,4,3,11
W01001905,Powys 018H,35,35,35,38,27,34,42,30,40,26,19,22,19,30,21,17,19,16,11,8,12,11,7,6,7,31
W01000664,Carmarthenshire 016C,30,21,24,20,26,38,21,19,17,23,13,18,13,18,17,17,15,23,13,14,14,12,8,5,3,14
W01000156,Conwy 004B,29,29,30,30,33,22,40,19,18,23,27,22,22,25,27,34,26,18,26,24,13,9,18,16,11,58
W01000484,Powys 011E,25,32,26,29,19,33,36,21,21,27,32,19,23,15,14,12,16,12,7,5,10,3,7,7,4,23
W01001622,Newport 003F,9,13,10,10,17,21,15,12,12,12,13,8,7,10,7,10,9,4,8,5,2,5,4,4,4,12
W01000405,Wrexham 015B,31,24,24,29,21,30,27,8,12,22,9,11,11,13,8,6,12,10,8,6,11,6,9,5,9,36
W01000485,Powys 011F,28,24,27,35,27,36,50,23,29,33,27,28,24,18,14,10,26,16,13,13,14,7,11,4,6,27
W01000404,Wrexham 018D,24,26,19,25,15,29,34,26,19,16,15,18,16,10,12,14,13,20,11,15,15,7,8,9,10,8
W01000483,Powys 009C,13,22,11,13,17,16,20,15,11,18,10,12,10,6,12,6,14,3,4,6,2,2,2,4,0,14
W01000402,Wrexham 011D,27,18,16,20,18,20,20,15,16,13,10,11,7,11,12,8,6,12,7,7,7,1,7,3,5,8
W01000873,Swansea 026C,4,8,8,9,11,13,8,4,9,3,5,7,2,7,1,4,7,5,3,4,8,5,2,2,1,12
W01000875,Swansea 026D,7,10,8,12,15,8,8,10,5,8,6,4,7,8,10,7,4,6,8,5,4,2,1,2,2,9
W01000872,Swansea 024E,11,13,28,23,16,19,20,17,13,14,10,8,13,6,9,8,10,14,3,12,8,4,6,8,4,10
W01000877,Swansea 007E,23,19,18,17,27,30,18,14,22,23,13,13,10,10,13,14,13,11,7,4,7,12,7,6,4,9
W01000874,Swansea 024F,9,7,10,7,11,8,12,11,7,9,9,6,8,10,9,12,7,9,9,5,5,3,6,2,1,20
W01000876,Swansea 026E,11,11,5,7,11,7,6,9,4,3,3,4,5,3,6,1,2,4,2,0,7,3,6,2,1,8
W01001394,Caerphilly 023B,21,16,21,21,17,19,28,21,20,18,10,8,3,9,3,3,2,2,2,0,3,1,0,2,1,3
W01000606,Pembrokeshire 015B,11,16,11,10,17,18,18,8,11,12,14,13,16,13,5,7,6,6,8,6,6,7,1,3,3,8
W01001816,Cardiff 009B,12,14,22,19,18,21,20,11,4,11,7,6,7,12,7,9,10,7,9,6,12,7,7,5,5,39
W01001086,The Vale of Glamorgan 006A,28,18,19,20,15,44,21,18,25,33,31,12,27,14,20,20,10,17,17,12,16,16,10,3,9,20
W01001667,Newport 010C,7,8,9,5,11,5,9,7,6,6,7,11,7,10,11,10,13,4,7,4,2,0,0,0,2,7
W01001666,Newport 010B,9,7,5,11,12,12,14,5,12,6,11,6,11,4,12,7,11,15,9,10,10,7,9,7,4,7
W01001664,Newport 010A,12,13,15,10,13,17,12,11,10,9,11,11,6,14,12,9,10,22,14,6,13,15,12,6,4,12
W01000692,Carmarthenshire 019C,14,10,11,15,20,27,22,21,14,13,13,12,7,10,10,10,3,7,4,5,8,7,1,3,4,9
W01000613,Pembrokeshire 001E,46,35,32,31,44,50,51,44,31,33,26,33,15,28,20,27,18,13,7,16,7,6,5,5,8,24
W01000693,Carmarthenshire 008C,8,11,18,13,16,21,28,22,21,14,20,21,14,14,9,8,10,16,8,9,11,8,6,7,4,13
W01000612,Pembrokeshire 003C,40,33,34,33,30,41,32,35,34,28,19,25,14,18,17,9,10,18,10,6,10,11,10,12,7,19
W01000610,Pembrokeshire 016A,26,20,29,33,28,28,33,26,33,30,33,33,18,16,21,30,16,18,21,9,13,16,11,16,3,61
W01001508,Torfaen 013C,28,23,15,12,19,19,20,16,20,23,15,10,10,13,11,15,9,6,10,18,18,9,8,15,9,38
W01001253,Rhondda Cynon Taf 023C,15,13,17,19,14,15,13,17,15,15,16,20,11,16,11,15,1,6,3,1,2,3,4,2,0,13
W01001604,Newport 012D,18,19,14,16,17,18,19,21,19,19,15,16,12,12,16,14,17,8,11,12,6,8,8,5,3,16
W01000191,Denbighshire 009A,27,23,29,31,21,32,30,25,17,25,16,15,18,16,14,16,11,10,6,5,9,7,4,4,5,17
W01000973,Neath Port Talbot 020F,16,16,18,15,12,22,12,17,19,10,18,14,13,16,7,8,10,5,5,2,6,4,3,7,5,10
W01001911,The Vale of Glamorgan 012H,10,12,8,15,16,9,16,7,14,11,5,5,5,3,3,8,6,2,5,7,0,2,4,4,2,9
W01001910,The Vale of Glamorgan 012G,11,12,9,9,9,10,14,10,9,8,5,2,5,2,0,8,1,2,4,4,1,1,1,0,3,3
W01001727,Cardiff 014A,22,13,19,23,20,21,26,10,18,13,13,9,12,7,11,9,4,2,3,8,5,3,4,5,4,12
W01001726,Cardiff 028E,7,3,5,8,4,2,9,5,6,5,3,4,5,2,3,1,2,1,2,6,4,5,1,4,2,15
W01001937,Ceredigion 001F,12,25,30,34,35,33,25,24,28,36,20,19,20,32,20,27,12,14,15,7,7,10,9,5,4,30
W01001934,Ceredigion 002F,19,19,19,14,13,19,24,18,23,20,17,16,10,13,8,15,7,7,11,12,9,9,9,9,4,38
W01001936,Ceredigion 003F,18,16,15,12,16,9,14,11,11,14,7,9,8,9,10,3,11,6,5,10,4,1,2,3,2,13
W01001724,Cardiff 032C,1,4,1,2,3,0,1,0,1,2,0,1,2,2,2,3,3,3,0,0,1,2,0,2,1,2
W01001935,Ceredigion 003E,10,8,10,9,6,15,16,8,7,7,7,7,4,13,3,3,4,3,7,2,2,8,2,1,3,8
W01001416,Caerphilly 008C,16,15,14,17,36,21,26,22,26,26,20,13,9,21,13,13,7,7,11,11,6,7,2,7,3,6
W01001932,Gwynedd 014E,45,30,32,49,44,42,58,32,38,49,37,43,19,27,22,21,21,18,19,19,10,10,10,7,5,22
W01001958,Swansea 025H,13,11,12,6,19,19,9,12,9,5,10,8,4,4,6,9,7,2,6,7,4,3,1,7,4,6
W01000941,Neath Port Talbot 012B,14,15,14,19,24,11,9,11,6,11,9,9,7,4,8,8,7,5,6,9,2,3,1,2,2,7
W01000940,Neath Port Talbot 008E,20,9,10,14,12,11,17,12,10,11,17,7,8,9,8,6,4,10,8,5,3,4,3,5,3,4
W01000942,Neath Port Talbot 012C,13,21,20,13,21,18,19,11,9,9,17,16,9,14,8,12,14,7,13,2,6,8,7,2,5,11
W01000943,Neath Port Talbot 012D,18,23,12,24,22,20,22,26,19,21,13,17,14,10,8,14,8,9,10,9,4,5,10,5,7,6
W01000597,Pembrokeshire 002E,18,25,24,27,25,19,29,12,24,34,12,10,22,19,8,16,20,11,7,10,12,4,9,5,7,23
W01000853,Swansea 022A,11,23,12,16,21,13,16,11,7,18,15,10,15,11,12,9,9,6,5,8,9,6,5,7,5,22
W01000855,Swansea 022C,23,22,31,19,21,22,26,17,21,20,22,22,18,19,11,19,15,10,19,19,17,7,10,8,4,38
W01000852,Swansea 021D,10,12,10,9,16,18,12,14,11,22,10,16,8,14,8,5,7,3,6,2,6,9,3,4,2,10
W01000857,Swansea 022E,25,17,18,20,24,23,35,16,26,19,24,22,11,14,15,26,14,16,20,14,20,16,15,17,17,53
W01000854,Swansea 022B,23,13,20,11,12,12,32,11,14,14,11,9,7,6,10,5,7,15,3,9,12,9,6,2,2,4
W01000850,Swansea 021B,32,28,26,30,19,28,28,18,23,19,21,13,17,20,13,6,11,11,10,8,6,8,8,6,4,6
W01001928,Conwy 010H,20,13,22,21,21,23,30,18,16,19,12,21,17,12,9,18,15,6,13,6,10,5,3,7,1,14
W01000841,Swansea 005C,26,21,13,14,17,14,16,10,25,13,10,11,9,9,7,10,11,10,5,4,15,7,2,7,2,22
W01001927,Conwy 010G,23,28,28,20,34,32,32,23,19,28,17,18,14,15,14,9,13,15,8,8,10,7,7,3,7,16
W01000132,Conwy 001A,14,19,19,18,24,26,23,24,16,26,17,27,4,6,11,16,14,12,7,9,20,9,7,14,11,70
W01000568,Pembrokeshire 005A,24,22,25,18,17,20,27,21,23,21,18,15,11,17,14,7,4,9,12,9,3,3,2,3,3,19
W01000569,Pembrokeshire 005B,9,9,9,12,13,10,9,9,7,6,10,5,10,13,4,9,5,4,3,10,9,9,3,0,8,6
W01000561,Pembrokeshire 001D,22,17,17,17,17,28,21,21,19,19,17,12,19,15,10,8,6,10,12,5,6,7,7,7,3,26
W01001518,Torfaen 006E,14,12,14,18,13,8,21,23,19,18,14,11,16,9,11,7,17,18,8,10,13,13,2,5,3,12
W01001309,Merthyr Tydfil 008E,16,16,15,14,20,17,20,7,15,11,11,8,7,6,2,4,8,5,0,1,5,5,2,4,4,6
W01001388,Caerphilly 007D,23,16,14,14,19,12,27,16,17,11,22,9,12,8,10,8,9,8,3,2,2,4,2,1,4,5
W01001308,Merthyr Tydfil 008D,8,10,10,9,12,10,12,4,9,5,4,1,7,4,8,4,4,5,3,3,2,0,1,2,1,4
W01001389,Caerphilly 007E,7,15,17,10,13,16,20,12,9,11,9,7,7,6,15,10,15,7,4,8,3,2,3,3,5,17
W01001301,Merthyr Tydfil 008C,15,20,12,10,12,15,9,15,14,19,12,6,12,9,10,13,11,14,10,6,3,4,3,3,5,3
W01001380,Caerphilly 010A,24,26,24,26,18,19,26,22,25,12,18,13,11,14,15,10,10,12,6,7,8,3,4,5,5,8
W01001300,Merthyr Tydfil 008B,17,13,15,16,20,20,22,12,19,11,15,11,17,11,12,10,11,10,7,8,5,8,8,8,2,24
W01001381,Caerphilly 010B,19,14,21,24,17,18,28,10,18,14,10,9,12,8,4,6,3,4,0,2,2,8,4,5,0,9
W01001232,Rhondda Cynon Taf 020D,15,21,22,14,15,29,22,22,21,7,8,11,5,4,6,6,8,4,8,5,4,5,6,2,2,27
W01001234,Rhondda Cynon Taf 021E,25,19,23,17,26,20,18,12,7,9,8,4,7,5,12,10,3,4,7,7,4,3,3,3,1,12
W01001235,Rhondda Cynon Taf 021F,13,19,8,14,24,12,12,13,20,14,14,13,13,6,14,8,11,13,14,8,9,12,8,6,5,35
W01001237,Rhondda Cynon Taf 022B,17,18,16,13,13,20,22,17,21,9,8,8,10,9,8,10,9,14,4,10,3,1,3,4,2,13
W01000961,Neath Port Talbot 016C,18,18,19,13,19,13,15,9,17,13,9,19,10,7,11,12,15,14,21,14,11,8,7,7,4,10
W01000097,Gwynedd 003D,18,13,14,11,15,24,13,11,12,6,8,7,4,7,7,2,11,1,3,6,5,4,10,7,8,6
W01000017,Isle of Anglesey 003B,12,18,17,16,15,19,27,10,13,13,11,9,14,9,7,6,4,4,5,3,6,2,4,6,2,11
W01000129,Conwy 012B,15,14,7,10,19,17,22,11,10,13,14,7,7,6,5,3,4,9,7,6,3,5,4,2,2,13
W01000016,Isle of Anglesey 003A,7,13,12,6,16,9,13,8,6,9,11,12,4,10,10,2,3,10,5,2,2,0,1,0,0,5
W01000121,Conwy 015A,18,18,20,17,21,20,28,9,10,15,12,15,10,8,11,9,8,13,10,6,3,2,2,0,4,20
W01000128,Conwy 009C,19,14,21,23,14,19,22,28,9,17,17,10,8,12,8,9,16,7,8,8,7,5,2,6,6,34
W01000122,Conwy 014A,52,39,41,33,38,44,41,22,27,21,23,23,18,14,23,18,12,12,13,2,8,6,6,9,4,23
W01000123,Conwy 013A,18,27,21,21,25,21,26,18,21,20,15,17,10,12,16,10,12,7,9,7,7,10,6,8,7,29
W01000096,Gwynedd 003C,16,12,11,9,16,15,11,9,9,11,11,13,8,8,11,10,6,3,5,5,2,10,8,11,3,14
W01000014,Isle of Anglesey 006C,20,20,25,20,23,20,21,20,18,16,25,19,20,13,17,19,9,11,8,8,6,7,7,8,3,17
W01000085,Gwynedd 017C,35,38,31,40,39,45,46,28,32,37,41,16,26,31,24,22,16,12,15,17,13,16,13,7,8,37
W01001096,The Vale of Glamorgan 007E,14,19,15,20,18,18,17,16,14,12,15,13,13,18,9,9,14,12,9,11,8,6,4,7,8,9
W01001014,Bridgend 002A,28,19,16,23,20,19,22,14,16,15,15,16,13,10,12,19,11,10,14,9,6,9,7,5,7,12
W01001097,The Vale of Glamorgan 007F,8,16,16,11,12,18,12,16,12,8,8,7,4,7,9,3,5,3,3,1,3,2,2,2,4,10
W01001017,Bridgend 002C,29,21,25,16,18,17,14,15,13,13,14,15,14,12,7,5,9,7,8,8,5,6,4,3,2,5
W01001129,The Vale of Glamorgan 004F,16,11,16,10,12,8,14,8,11,6,9,2,13,10,6,12,9,4,8,7,3,3,3,7,4,17
W01001016,Bridgend 005C,28,16,26,23,29,35,41,36,26,30,28,23,22,14,24,19,20,17,19,7,4,8,7,9,5,20
W01001121,The Vale of Glamorgan 014E,19,16,22,17,21,20,22,23,16,16,16,13,15,13,11,13,14,12,8,7,7,3,3,2,8,12
W01001128,The Vale of Glamorgan 001C,33,22,24,24,20,31,28,16,29,29,20,11,10,14,10,11,12,10,9,10,3,7,8,5,2,14
W01001095,The Vale of Glamorgan 007D,18,10,16,11,16,12,19,15,10,6,11,8,7,6,4,12,6,6,4,1,0,2,1,1,1,7
W01001094,The Vale of Glamorgan 007C,9,10,9,5,8,10,10,6,11,12,17,12,5,11,7,10,5,6,2,2,4,3,1,1,0,2
W01001024,Bridgend 003C,17,15,13,14,13,22,15,9,13,6,9,7,6,4,3,10,7,6,3,1,3,4,4,2,1,2
W01000527,Ceredigion 008A,8,10,8,6,10,12,9,13,7,8,11,10,11,10,4,7,5,8,12,6,15,11,7,1,3,17
W01001009,Bridgend 004C,10,15,17,11,11,24,23,10,18,15,13,13,4,7,8,7,6,3,5,2,3,2,1,2,1,4
W01001536,Torfaen 009C,11,10,6,9,13,8,8,9,9,7,7,5,4,6,7,2,4,3,3,2,3,0,1,2,1,5
W01000559,Pembrokeshire 001B,19,23,21,16,27,20,25,29,27,29,27,12,13,10,17,4,8,7,17,7,9,3,6,2,1,9
W01000558,Pembrokeshire 001A,36,29,40,37,38,61,38,30,21,30,24,14,12,22,25,20,13,18,13,17,11,15,6,8,4,13
W01001877,Cardiff 011A,29,19,14,18,20,10,13,6,10,10,6,8,6,4,4,4,2,6,5,6,2,1,1,1,0,9
W01001874,Cardiff 038D,12,7,13,9,11,8,10,4,6,3,7,6,2,6,3,3,9,5,3,2,10,5,0,0,5,2
W01001876,Cardiff 037D,10,11,10,16,12,15,12,6,9,5,13,10,9,8,7,9,5,2,5,5,1,4,4,4,2,14
W01001875,Cardiff 037C,12,18,10,11,15,6,8,3,10,11,5,9,11,6,5,8,2,4,3,0,0,1,6,1,0,5
W01001872,Cardiff 038B,23,9,11,14,7,13,17,10,8,8,8,8,5,10,5,9,9,6,5,7,3,1,3,5,2,1
W01000721,Carmarthenshire 027C,13,12,17,13,13,19,17,11,13,22,8,6,4,6,9,14,12,8,11,8,9,11,5,3,6,19
W01000720,Carmarthenshire 027B,22,37,23,26,35,23,27,20,25,17,16,16,24,16,11,10,10,14,7,8,13,9,7,5,7,24
W01001636,Newport 020A,10,11,11,15,15,11,19,6,9,8,12,15,9,3,11,4,12,3,2,6,7,6,4,2,0,4
W01001419,Caerphilly 021D,21,16,19,21,17,24,26,20,15,13,10,10,9,9,7,7,11,5,6,4,5,6,9,5,3,7
W01001889,Cardiff 020B,27,19,26,23,20,32,23,17,23,20,18,12,10,17,10,11,10,13,10,10,6,5,9,14,9,33
W01001808,Cardiff 007C,8,14,19,13,8,15,7,7,5,8,3,5,4,4,5,5,3,4,3,6,8,4,2,3,7,17
W01001442,Blaenau Gwent 001C,16,15,19,18,15,22,13,12,19,12,19,19,17,10,18,4,7,8,4,4,5,2,2,4,2,9
W01001445,Blaenau Gwent 005C,10,10,15,8,5,13,18,20,16,16,18,10,6,9,11,11,5,7,7,5,3,2,3,5,4,8
W01001888,Cardiff 010A,16,23,18,8,15,11,17,12,10,11,11,21,17,15,13,11,11,5,6,6,3,2,4,4,3,7
W01001809,Cardiff 017A,15,27,26,25,16,11,19,12,9,7,8,10,11,10,13,8,4,5,2,6,3,3,1,2,2,3
W01001443,Blaenau Gwent 005A,22,24,21,21,21,14,15,13,16,18,16,24,11,9,10,6,12,9,3,8,5,2,6,1,5,15
W01001781,Cardiff 026C,29,15,13,22,19,15,30,17,24,20,16,14,20,7,15,15,17,10,17,18,12,11,7,8,8,52
W01001703,Cardiff 045B,15,15,12,14,18,14,9,8,5,8,14,8,12,6,8,10,3,1,1,4,3,2,0,2,4,9
W01001782,Cardiff 026D,18,25,9,22,17,25,25,17,14,22,11,9,11,8,10,16,8,13,5,9,4,0,7,4,3,8
W01001783,Cardiff 026E,21,19,13,20,23,24,21,13,17,9,6,9,6,3,4,5,2,4,3,1,6,3,6,4,2,8
W01001780,Cardiff 026B,17,20,17,24,15,17,23,19,11,24,6,15,9,15,7,4,10,6,9,5,4,6,4,4,5,12
W01001558,Monmouthshire 002C,19,19,18,20,23,24,35,12,25,14,22,20,11,8,16,7,11,7,8,9,7,8,7,6,9,23
W01001559,Monmouthshire 008A,17,18,19,25,20,20,25,31,25,15,16,18,15,12,12,18,15,19,18,8,5,9,6,8,7,24
W01001291,Merthyr Tydfil 003A,31,24,26,27,12,20,23,14,16,16,14,9,4,7,7,6,10,5,6,3,8,5,4,6,3,18
W01001210,Rhondda Cynon Taf 008B,23,12,18,15,20,18,18,14,11,10,15,17,15,9,10,17,16,13,9,7,3,8,5,3,3,3
W01001213,Rhondda Cynon Taf 011A,13,13,13,16,23,17,11,15,15,18,14,14,6,11,9,7,3,8,9,10,5,5,5,3,2,15
W01001292,Merthyr Tydfil 004A,22,11,24,16,13,15,14,8,6,8,7,7,5,1,5,7,8,9,6,3,7,7,7,3,4,3
W01001212,Rhondda Cynon Taf 008D,17,15,16,25,16,16,12,12,9,14,10,9,13,9,4,2,5,4,5,6,3,2,3,4,4,5
W01001290,Merthyr Tydfil 007A,24,29,22,29,24,17,18,19,23,15,15,14,13,10,11,7,10,7,6,4,12,10,5,4,3,10
W01000980,Bridgend 016A,16,18,13,10,18,11,14,5,12,12,12,9,8,6,11,4,3,2,3,3,3,0,0,0,2,7
W01000901,Neath Port Talbot 014D,16,24,11,11,21,13,18,17,22,14,17,14,18,14,13,11,18,9,7,4,9,6,8,6,4,9
W01000811,Swansea 008B,14,14,16,13,7,14,17,11,11,9,17,4,9,8,7,9,9,10,3,6,3,6,5,3,3,4
W01000890,Neath Port Talbot 015B,36,25,27,18,21,32,28,12,15,16,25,19,21,19,13,13,14,8,9,3,8,13,15,12,5,12
W01000810,Swansea 003D,10,14,21,15,19,15,20,5,8,10,13,17,6,14,6,9,2,8,8,5,6,2,2,2,5,9
W01000891,Neath Port Talbot 015C,25,18,17,16,12,15,6,13,9,14,13,16,8,15,10,8,13,13,6,6,10,13,4,5,11,26
W01000475,Powys 001E,41,47,34,35,41,37,45,31,46,46,27,22,16,15,25,23,17,20,14,18,8,8,13,15,10,28
W01000474,Powys 020B,31,22,20,25,22,28,41,23,24,31,20,17,12,21,11,12,7,6,8,6,9,4,3,5,2,15
W01000477,Powys 012D,25,28,28,21,30,33,34,27,28,31,18,26,16,18,13,12,10,8,8,3,1,1,1,1,0,10
W01000590,Pembrokeshire 012B,26,19,20,21,27,24,17,16,13,11,20,14,8,17,11,14,7,13,14,12,8,6,7,4,5,16
W01000511,Ceredigion 009E,18,15,8,12,11,11,6,4,3,6,6,7,5,6,2,7,4,3,2,3,3,2,2,3,2,4
W01000476,Powys 005C,19,13,15,14,23,28,26,23,21,16,19,9,16,9,19,18,10,10,11,10,11,4,5,3,0,17
W01000640,Carmarthenshire 007D,16,20,23,20,20,13,27,22,17,25,13,8,12,8,8,12,8,9,7,9,9,9,8,4,3,23
W01000472,Powys 012C,25,30,27,14,29,20,33,19,21,26,16,16,15,20,17,15,12,11,6,12,6,9,4,6,2,16
W01001749,Cardiff 027C,9,11,15,11,14,16,10,4,6,6,5,7,11,14,8,11,9,11,13,4,14,5,10,10,5,16
W01001748,Cardiff 027B,12,11,8,11,16,12,14,12,14,15,12,7,9,7,9,14,5,10,3,8,4,3,4,3,2,8
W01000641,Carmarthenshire 008A,26,19,18,32,23,22,28,15,12,17,23,12,15,14,20,13,19,17,14,18,17,21,10,4,16,35
W01000453,Powys 010B,24,19,25,28,21,36,27,24,14,22,19,14,17,12,7,14,10,8,15,8,4,3,6,0,1,9
W01000452,Powys 004B,37,36,49,31,34,31,39,33,19,22,28,24,20,18,15,21,14,13,10,7,14,9,12,6,8,20
W01001901,Powys 017F,23,21,30,31,22,26,31,21,20,31,25,23,22,16,23,22,12,15,9,18,13,11,16,14,12,31
W01000159,Conwy 014B,27,17,23,18,16,15,18,15,12,11,13,14,14,13,11,9,7,8,4,9,8,7,5,5,7,41
W01001329,Caerphilly 014C,15,13,12,17,14,14,17,11,13,11,12,10,8,13,16,16,18,11,7,13,2,4,7,3,3,11
W01000261,Flintshire 014C,24,12,15,26,31,24,19,20,18,19,21,14,14,15,15,13,19,11,8,6,11,9,7,7,4,23
W01000260,Flintshire 017B,22,25,26,27,18,27,24,21,16,24,22,29,16,24,16,16,11,7,8,7,6,5,4,7,6,14
W01000268,Flintshire 013B,17,15,35,22,20,24,26,18,18,13,18,8,22,15,16,11,10,8,7,5,4,7,4,0,1,20
W01000269,Flintshire 020A,20,14,21,13,21,28,27,17,20,22,22,12,10,10,18,12,20,20,9,13,12,3,6,5,6,32
W01001471,Blaenau Gwent 001E,16,17,20,27,20,18,25,25,18,14,8,6,13,7,9,7,10,16,9,6,4,8,7,3,4,8
W01001318,Merthyr Tydfil 005D,21,13,23,15,19,23,21,17,12,12,15,11,13,17,13,22,9,13,5,6,13,4,9,5,7,6
W01001170,Rhondda Cynon Taf 004D,17,22,19,19,14,32,33,21,21,17,13,17,11,14,11,16,5,7,8,4,5,2,11,3,1,8
W01000306,Flintshire 002A,27,39,33,30,32,26,26,18,28,22,17,18,23,16,24,20,12,7,7,8,6,10,3,11,9,17
W01000387,Wrexham 008D,21,13,22,10,27,19,24,23,14,11,19,13,17,20,13,19,13,9,8,4,11,3,7,1,6,14
W01000059,Gwynedd 006A,10,25,25,38,18,25,38,24,17,19,21,13,15,15,23,11,13,13,15,12,17,16,4,10,12,27
W01000051,Gwynedd 015A,31,18,21,20,28,24,20,17,20,22,32,22,20,21,19,11,18,10,16,14,13,11,16,14,9,21
W01000050,Gwynedd 003A,20,15,20,16,18,25,15,19,13,10,14,10,8,9,16,9,7,8,6,7,5,2,5,3,3,13
W01000053,Gwynedd 004B,12,21,20,15,16,10,12,10,10,11,5,6,3,8,4,7,10,2,5,5,6,5,5,1,2,18
W01000052,Gwynedd 004A,12,10,10,19,17,11,23,23,14,13,19,15,9,8,9,7,12,5,8,11,1,3,0,5,1,3
W01000054,Gwynedd 007A,13,14,11,16,15,13,9,11,15,10,9,16,15,9,7,8,8,8,8,10,9,3,6,3,3,10
W01000307,Flintshire 020B,26,15,23,24,22,13,11,15,12,9,12,15,12,12,20,17,13,7,16,7,9,6,5,7,7,13
W01000386,Wrexham 015A,19,14,17,14,16,21,18,9,16,11,6,7,6,8,5,4,6,8,1,5,3,4,1,0,1,7
W01001957,Swansea 025G,13,6,6,15,4,10,8,8,9,6,9,3,4,6,8,4,5,6,5,3,2,6,4,2,4,4
W01001954,Cardiff 006F,13,12,13,20,26,28,23,15,16,31,20,17,18,10,7,16,16,18,16,10,11,16,10,12,6,15
W01001956,Swansea 023E,26,26,28,17,21,35,32,24,21,15,26,20,27,15,11,18,12,15,18,13,8,8,3,4,4,8
W01001955,Swansea 025F,22,18,13,20,18,12,24,16,15,10,10,7,12,8,6,6,5,13,7,5,9,8,2,6,6,10
W01001952,Cardiff 049F,3,4,1,2,3,5,7,5,6,3,3,4,3,6,2,8,8,7,3,6,8,2,8,4,10,42
W01001839,Cardiff 030E,5,5,6,7,2,14,6,4,7,2,6,7,3,2,2,4,3,6,3,3,3,2,1,2,1,2
W01001838,Cardiff 030D,12,5,9,4,10,5,6,6,3,4,5,3,7,3,2,4,1,2,3,3,0,1,2,3,0,3
W01001894,Cardiff 010C,15,23,14,17,19,24,31,18,11,20,18,9,8,8,11,12,9,14,10,6,11,11,11,1,9,22
W01001000,Bridgend 010B,34,24,26,16,23,21,29,19,24,18,19,16,13,14,17,12,12,12,8,14,9,12,11,9,6,25
W01000229,Denbighshire 017E,36,34,42,20,35,35,39,24,37,23,24,21,29,29,17,21,24,16,17,16,5,7,7,3,1,16
W01001142,Rhondda Cynon Taf 005F,19,21,20,28,20,28,17,18,11,17,17,10,9,10,12,12,12,10,11,8,8,5,5,2,3,10
W01001247,Rhondda Cynon Taf 016C,14,17,14,20,12,17,17,13,14,12,19,13,20,15,14,17,10,11,6,7,5,2,1,7,2,11
